S.No,Long,Lat,pH,EC,OC,N,P,K,S,Zn,Fe,Cu,Mn,B
20729,75.20305556,19.45916667,8.19,1.02,0.63,441,44.03,288.4,13.44,0.37,1.57,1.56,7.37,
20730,76.34972222,19.45944444,8.27,0.29,0.66,462,29.24,154.78,,0.6,1.37,2.39,4.66,
20731,76.55694444,19.45944444,7.24,0.27,0.6,420,15.24,165.65,,0.88,1.16,1.48,3.93,
20732,74.27472222,19.46,7.6,0.85,0.35,87,53,901,3,0.78,14,14,19,0.32
20733,75.2775,19.46,7.9,0.86,0.39,273,17.9,141.34,,0.97,2.07,1.34,10.48,
20734,76.02555556,19.46,8,0.94,0.69,483,20.08,177.97,,0.9,1.98,1.92,3.32,
20735,75.69833333,19.46027778,7.95,0.32,0.48,115,8.5,190,10.35,0.63,1.1,1.4,0.75,0.1
20736,74.78361111,19.46055556,8.35,0.22,0.78,13.45,3,95.42,,0.43,1.26,3.66,13.39,
20737,74.78527778,19.46083333,8,0.87,0.63,289,26.13,108.86,12.32,0.25,11.42,6.2,8.53,
20738,76.36027778,19.46083333,8.3,0.53,0.54,378,31.93,121.52,,0.33,2.71,1.11,4.52,
20739,74.34388889,19.46138889,7.4,0.13,1.01,252,4,816,9,2.3,20,19,14,0.16
20740,74.6225,19.46138889,7.6,0.16,0.18,45,17,890,14,0.68,3,20,16,2.9
20741,74.68555556,19.46138889,8.29,0.69,0.39,163,31.93,35.84,20.3,0.56,0.45,3.13,17.16,
20742,75.25527778,19.46138889,7.92,0.66,0.6,420,17.66,117.49,,0.89,1.67,2.35,18.27,
20743,75.27138889,19.46138889,7.8,0.97,0.69,483,18.87,130.82,,0.52,1.55,3.54,19.28,
20744,75.2075,19.46166667,7.69,0.84,0.72,504,10.16,155.12,,0.23,1.32,1.32,5.34,
20745,76.02666667,19.46194444,8.03,0.9,0.69,483,24.92,161.95,,0.86,2.29,2.6,5.98,
20746,76.12,19.46194444,8.01,0.97,0.6,420,27.82,151.87,,0.83,2.59,2,3.98,
20747,74.50972222,19.46222222,8.42,0.38,0.64,175.6,6.43,238.56,2.66,0.26,1.35,1.92,2.15,1.74
20748,75.58333333,19.46277778,7.99,0.24,0.5,183.4,12.89,526,14.66,0.86,5.5,5.37,14.16,0.62
20749,74.70861111,19.46305556,8.29,0.8,0.27,226,25.89,72.58,12.8,0.53,3.58,4.12,4.08,
20750,74.77861111,19.46305556,8.09,0.89,0.72,251,26.13,266.9,14.14,0.68,11.61,5.15,8.24,
20751,74.82222222,19.46305556,8.28,0.63,0.58,159.93,5.38,383.04,1.21,0.29,0.86,1.33,2.72,1.11
20752,75.26416667,19.46305556,7.9,0.84,0.69,483,1379,144.26,,0.84,1.99,3.11,14.19,
20753,75.28611111,19.46305556,7.93,0.86,0.78,546,13.06,165.54,,1.63,1.63,3.38,18.21,
20754,74.77638889,19.46333333,8.12,0.86,0.3,176,29.51,122.08,12.04,1.35,10.74,5.56,9.12,
20755,75.2375,19.46333333,7.9,0.88,0.81,567,17.42,139.22,,1.04,2.87,1.12,13.31,
20756,75.25833333,19.46333333,7.9,0.74,0.48,336,16.93,122.19,,0.35,1.92,3.03,16.66,
20757,74.51805556,19.46361111,9.09,2.27,0.85,228.1,6.38,255.36,1.94,0.3,0.95,1.08,2.75,1.73
20758,75.2375,19.46361111,8,0.38,0.78,546,5.08,100.58,,0.25,0.95,1.48,2.73,
20759,74.77388889,19.46388889,8.16,0.32,0.64,24.98,7.5,262.08,,0.44,1.16,2.18,7.02,
20760,75.29027778,19.46416667,7.92,0.95,0.81,567,14.27,130.82,,0.93,1.18,3.33,17.37,
20761,75.64444444,19.46416667,8.71,1.4,0.9,180,7.17,305,5.24,0.3,0.75,0.43,0.79,0.13
20762,74.86277778,19.46444444,8.24,0.81,0.39,201,20.56,270.26,11.48,0.33,0.79,1.76,6.98,
20763,75.28444444,19.46444444,7.99,0.97,0.66,462,19.6,113.46,,1,2.24,1,14.56,
20764,75.28888889,19.465,8.06,0.27,0.55,132,5.3,160,9.1,0.1,0.33,0.15,0.12,0.17
20765,74.84361111,19.46555556,8.4,0.49,0.68,185.6,5.14,396.48,1.63,0.16,1.74,1.54,3.17,1.19
20766,75.26944444,19.46555556,7.9,0.9,0.54,378,20.56,111.55,,0.92,1.34,3.72,12.83,
20767,74.62805556,19.46611111,7.6,0.6,0.21,147,35.08,229.26,25.71,0.17,1.5,2.05,41.07,
20768,74.6175,19.46638889,7.68,0.58,0.54,3.78,23.71,40.88,20.9,0.27,1.3,1.5,17.72,
20769,75.79138889,19.46638889,8.03,0.94,0.6,420,15.24,129.47,,0.81,2.35,2.03,6.49,
20770,75.16666667,19.46666667,7.92,0.96,0.6,420,37.26,132.94,12.25,0.2,0.65,0.91,5.96,
20771,75.21666667,19.46666667,8.1,0.82,0.48,336,44.51,88.7,15.51,0.23,1.41,1.3,6.02,
20772,74.23388889,19.46694444,6.37,0.2,0.6,126.64,45.78,336,,7.3,18.7,1.35,92.9,1
20773,75.18333333,19.46694444,7.99,0.94,0.57,399,43.3,176.96,1313,0.32,0.82,1.6,4.28,
20774,75.27166667,19.46694444,7.87,0.91,0.66,462,16.45,144.48,,1.85,1.85,3.42,17.25,
20775,75.46916667,19.46694444,7.8,0.89,0.24,168,20.32,59.36,13.42,0.1,1.34,1.44,7.51,
20776,75.5675,19.46694444,8.13,1.9,0.35,84,4.55,140,12.16,0.12,0.32,0.2,0.14,0.1
20777,73.80388889,19.46722222,6.1,0.7,0.82,205,32,790,8,0.63,11.29,1.74,48.4,9
20778,73.80611111,19.46722222,7.1,0.11,0.97,247,38,773,20,0.5,11.7,1.78,46.8,0.78
20779,73.80972222,19.46722222,7.2,0.15,0.64,160,43,646,20,0.83,12,1.85,39.9,0.62
20780,73.81472222,19.46722222,7,0.09,0.97,247,41,904,14,0.38,10.3,1.97,42.7,0.78
20781,73.81916667,19.46722222,7.2,0.1,0.79,197,39,688,22,0.47,11.5,1.95,47.9,0.42
20782,74.62111111,19.46722222,7.8,0.77,0.3,210,45,207.54,22.31,0.26,1.84,1.16,46.95,
20783,75.33333333,19.46722222,8.29,0.56,0.45,315,16.69,148.06,,0.84,2.59,1.46,4.84,
20784,74.78388889,19.46777778,6,0.07,1.3,340,27,816,6,0.32,22,8,9,2.2
20785,75.32083333,19.46805556,8.29,0.61,0.48,336,31.69,109.76,,1.16,1.45,1.72,5.43,
20786,75.33472222,19.46805556,8.66,0.53,0.6,420,20.32,54.77,,1.31,2.4,1.31,8.1,
20787,76.49194444,19.46805556,7.96,0.64,0.63,441,15.48,276.98,,0.19,1.99,1.54,12.39,
20788,75.10833333,19.46833333,7.82,0.89,0.78,546,24.43,60.7,,0.21,1.51,1.35,6.65,
20789,75.3225,19.46833333,8.15,0.61,0.24,168,32.9,107.07,,1.11,1.61,0.75,6.71,
20790,74.80527778,19.46861111,7.3,0.33,0.49,122.5,23,818,14,0.89,22,0.32,10,0.77
20791,76.10583333,19.46861111,7.7,0.9,0.75,525,21.29,270.14,,0.79,2.47,2.34,3.81,
20792,76.27555556,19.46861111,8.27,0.57,0.18,36,7.09,218,6.14,0.87,1.35,0.29,0.48,0.16
20793,73.54083333,19.46888889,7,0.07,0.49,177,28,714,6,0.33,9.4,1.6,40.2,0.76
20794,73.86777778,19.46888889,7.4,0.05,0.69,172,27,552,14,0.48,10.8,1.6,44.6,2.3
20795,73.87222222,19.46888889,6.4,0.07,0.64,160,30,603,12,0.38,11.4,1.91,46.1,2.9
20796,73.885,19.46888889,6.6,0.07,0.67,167,21,518,19,0.31,12.5,1.81,54.3,0.46
20797,74.36722222,19.46888889,6.9,0.11,0.61,152,32,816,14,0.49,11.1,2.09,45.2,0.34
20798,75.26222222,19.46888889,7.75,0.84,0.52,125,7.62,200,9.28,0.81,0.67,0.65,0.37,0.22
20799,74.24916667,19.46916667,6.46,0.2,0.51,253.28,22.89,224,,4.1,36.94,4.7,303.65,1.33
20800,75.29333333,19.46916667,7.87,0.69,0.42,294,20.32,157.36,,0.95,1.71,1.6,6.75,
20801,75.30333333,19.46916667,7.88,0.81,0.66,462,17.42,117.94,,1.2,1.59,2.27,7.14,
20802,75.32305556,19.46916667,8,0.61,0.45,315,26.37,116.82,,1.21,2.83,1.62,5.44,
20803,74.7,19.46944444,7.16,0.28,0.69,550,43.15,116.8,21.64,0.2,2.55,1.14,3.19,0.46
20804,75.20472222,19.46944444,8.14,0.89,0.75,525,46.45,116.82,15.41,0.27,2.83,1.21,10.57,
20805,75.22416667,19.46944444,7.99,0.96,0.6,420,45.48,155.57,1181,0.25,0.42,1.18,7.21,
20806,74.08722222,19.46972222,7.5,0.24,0.38,95,98,833,17,0.79,20,6,40,19
20807,75.26694444,19.46972222,7.99,0.92,0.57,399,13.79,115.25,,0.98,1.08,3.01,14.2,
20808,75.26972222,19.46972222,7.95,0.82,0.45,315,18.87,129.47,,1.06,2.42,0.86,12.07,
20809,74.58555556,19.47,8.13,0.53,0.87,728,99.7,504,9,0.5,4.96,0.92,104.9,2.67
20810,75.26972222,19.47,7.99,0.91,0.42,294,13.55,132.16,,0.43,1.25,3.4,15.36,
20811,75.32111111,19.47,8,0.72,0.63,441,30.72,127.9,,0.91,1.95,1.57,6.02,
20812,75.41472222,19.47,8.32,0.64,0.69,483,31.21,88.7,,0.37,2.77,1.6,4.06,
20813,75.71805556,19.47,8.25,0.64,0.66,462,22.26,140.78,,0.9,1.81,1.69,12.77,
20814,75.74305556,19.47,7.9,0.99,0.72,504,14.27,166.21,,0.2,1.08,1.6,4.04,
20815,75.20444444,19.47027778,7.89,1,0.57,399,46.21,243.04,15.07,0.27,1.57,1.13,10,
20816,75.22472222,19.47027778,8,0.99,0.6,420,43.55,226.13,12.63,0.25,1.67,1.2,11.46,
20817,75.32111111,19.47027778,8,0.46,0.6,420,39.19,142.91,,1.16,1.37,2.39,6.17,
20818,75.71666667,19.47027778,8.08,0.38,0.51,357,28.79,89.04,,1.22,1.05,1.72,4.01,
20819,74.70833333,19.47055556,8.11,0.9,0.45,201,22.74,67.42,12.4,0.39,3.72,2.17,6.28,
20820,75.26944444,19.47055556,7.79,0.85,0.66,462,16.45,122.08,,0.43,2.06,3,14.19,
20821,75.33,19.47055556,7.81,0.61,0.54,378,37.5,170.02,,0.55,1.37,1.48,4.84,
20822,75.31805556,19.47083333,,0.69,0.87,609,34.35,88.7,,0.84,1.54,1.34,6.43,
20823,75.32111111,19.47083333,,0.51,0.72,504,29.27,151.2,,1.31,2.12,1.48,5.06,
20824,76.10777778,19.47083333,8.02,0.94,0.51,357,17.9,251.55,,0.87,3.57,3.08,3.48,
20825,74.62861111,19.47111111,7.77,0.65,0.9,630,30.14,205.74,23.27,0.15,1.13,1.41,36.9,
20826,75.32111111,19.47111111,8.17,0.77,0.54,378,33.14,103.94,,0.54,2.59,1.36,5.89,
20827,75.52944444,19.47111111,7.86,0.92,0.78,546,22.01,270.93,,0.35,2.36,2.22,5.35,
20828,74.445,19.47138889,8.81,0.21,0.6,165.6,4.46,169.12,1.52,0.43,1.62,1.72,2.7,1.44
20829,75.32027778,19.47138889,8.25,0.49,0.63,441,21.77,139.66,,1.04,1.38,0.69,5.89,
20830,74.24111111,19.47166667,6.39,0.33,0.68,221.62,26.16,392,,4.22,7.9,9.9,257.1,1
20831,75.7425,19.47166667,7.79,0.94,0.54,378,15.24,145.26,,0.23,1.07,1.72,6.89,
20832,75.26694444,19.47222222,7.99,0.9,0.48,336,21.29,106.96,,1.48,1.33,3.33,15.01,
20833,75.28527778,19.47222222,7.99,0.81,0.48,336,19.84,122.08,,0.98,1.76,3.1,17.61,
20834,75.34222222,19.47222222,7.99,0.68,0.66,462,16.45,150.53,,0.46,1.71,1.68,3.75,
20835,75.72583333,19.47222222,8.49,0.47,0.51,357,33.87,114.24,,1.26,1.24,0.64,4.57,
20836,75.29194444,19.4725,7.91,0.91,0.81,567,12.1,129.81,,1,2.42,1.3,13.18,
20837,75.29138889,19.47277778,7.9,0.96,0.57,399,16.45,164.42,,1.04,2.07,1.3,14.21,
20838,73.87416667,19.47305556,5.3,0.11,0.79,197,20,221,19,0.84,56.9,4.9,95.1,0.46
20839,74.61888889,19.47305556,7.75,0.67,0.72,504,41.85,159.94,22.5,0.13,0.7,1.45,33.12,
20840,74.61694444,19.47333333,7.8,0.77,0.36,252,32.18,240.69,20.97,0.17,0.93,1.46,37.58,
20841,74.6175,19.47333333,7.5,0.65,0.72,504,48.87,96.32,23.32,0.15,1.07,0.92,46.95,
20842,75.28194444,19.47333333,8.64,0.23,0.48,336,30.48,150.75,,0.4,1.37,1.43,5.78,
20843,75.745,19.47333333,7.86,0.96,0.63,441,7.26,201.49,,0.19,0.63,1.36,4.66,
20844,75.26666667,19.47388889,7.99,,0.51,357,14.76,105.5,,0.94,2.1,2.53,14.27,
20845,76.22805556,19.47388889,7.86,0.92,0.48,336,6.53,239.9,,0.34,1.06,2.44,3.64,
20846,75.26888889,19.47416667,7.94,0.91,0.57,399,14.52,142.13,,0.81,1.93,3.43,16.44,
20847,75.27138889,19.47416667,7.9,0.82,0.6,420,21.53,139.55,,1.07,2.33,0.74,15.32,
20848,75.29027778,19.47416667,7.98,0.89,0.69,483,17.66,124.21,,1.14,1.98,1.78,14.94,
20849,74.78111111,19.47444444,8.21,0.33,1.98,8.97,25.3,522.83,,0.59,0.68,1.45,6.84,
20850,74.78555556,19.47444444,8,0.81,0.75,276,26.37,145.26,14.99,0.78,12.85,6.08,13.13,
20851,75.02361111,19.47444444,8.06,0.89,0.56,117,0.73,210,9.28,0.37,0.74,0.41,0.67,0.16
20852,75.985,19.47444444,,0.3,1.08,252,10.4,418,6.84,0.47,0.72,0.38,0.61,0.24
20853,74.61972222,19.47472222,7.57,0.77,0.75,525,35.08,130.82,20.78,0.11,1.12,1.3,27.59,
20854,75.29833333,19.47472222,7.99,0.66,0.78,546,19.11,138.54,,0.75,1.16,2.43,5.29,
20855,74.61694444,19.475,7.99,0.65,0.75,525,21.29,37.9,24.37,0.13,1.49,1.46,36.17,
20856,75.32638889,19.475,8.43,0.6,0.63,441,37.01,160.38,,1.02,1.02,1.59,4.64,
20857,74.61916667,19.47527778,7.77,0.67,0.78,546,51.53,131.38,23.65,0.14,1.24,1.21,37.38,
20858,74.61972222,19.47527778,7.6,0.78,0.54,378,16.69,63.62,23.7,0.12,1.03,1.56,41.38,
20859,74.77805556,19.47527778,8.08,0.94,0.84,301,25.16,133.5,12.21,0.72,12.6,5.56,10.3,
20860,75.27472222,19.47527778,7.84,0.9,0.63,441,15,106.85,,1.09,2.21,3.56,17.61,
20861,75.28194444,19.47527778,7.92,0.82,0.6,420,16.21,128.13,,0.8,2.02,3.24,13.27,
20862,74.61861111,19.47555556,7.9,0.67,0.51,357,49.11,107.3,23.17,0.16,1.3,1.3,38.8,
20863,74.93861111,19.47555556,8.38,0.74,0.62,169.34,6.58,350.56,1.64,0.2,1.19,1.43,3.12,1.16
20864,74.60638889,19.47583333,8.63,0.18,0.83,223.1,6.72,469.28,2.51,0.3,1.05,1.23,,1.25
20865,74.78333333,19.47583333,8.17,0.86,0.21,226,46.21,165.54,18.55,1.49,9.39,5.61,1.87,
20866,74.80638889,19.47583333,9.03,0.31,0.56,155.6,6.48,408.8,1.69,0.52,0.91,1.19,,1.12
20867,75.30361111,19.47583333,7.73,0.65,0.66,462,25.89,122.19,,0.34,2.44,2.96,4.21,
20868,75.26805556,19.47611111,7.49,0.88,0.66,462,13.06,99.9,,0.78,1.76,3.12,13.64,
20869,75.20333333,19.47638889,,0.53,0.57,399,24.92,129.14,,1.02,2.22,0.66,5.22,
20870,75.275,19.47638889,7.97,0.94,0.48,336,17.18,130.93,,0.6,1.25,3.14,12.58,
20871,75.30611111,19.47638889,8.25,0.49,0.63,441,21.77,139.66,,1.04,1.38,0.69,5.89,
20872,75.33222222,19.47638889,8.6,0.79,0.6,420,26.61,225.34,,1.17,1.73,1.03,6.01,
20873,73.87333333,19.47666667,5.3,0.09,0.44,110,10,289,14,0.34,22.7,2.99,122.9,0.32
20874,74.53111111,19.47666667,8.68,0.35,0.46,128.57,5.47,198.24,2.23,0.13,1.14,0.93,2.17,0.65
20875,75.28972222,19.47666667,8,0.89,0.42,294,23.47,119.84,,0.97,1.9,1.78,15.44,
20876,74.79222222,19.47694444,8,1.01,0.84,201,36.53,121.74,12.21,0.31,11.24,4,7.95,
20877,74.6975,19.47722222,8.24,0.62,0.63,226,35.8,95.54,12.09,0.6,0.57,3.56,5.62,
20878,75.31777778,19.47722222,8.28,0.59,0.6,420,23.22,140.11,,1.17,2.83,1.27,5.57,
20879,75.11583333,19.4775,7.82,0.94,0.69,483,8.23,83.89,,0.16,1.08,1.11,4.69,
20880,75.34138889,19.47777778,8.65,0.71,0.6,420,35.32,92.29,,0.54,1.25,1.14,5.96,
20881,74.8475,19.47805556,8.24,0.79,0.48,226,22.26,142.8,14.16,0.57,0.58,2.55,3.71,
20882,75.25527778,19.47805556,7.9,0.81,0.63,441,19.6,135.52,,1.15,1.56,0.79,14.56,
20883,75.27861111,19.47805556,7.86,0.8,0.54,378,15,129.47,,0.97,1.5,3.36,19.73,
20884,74.24694444,19.47861111,6.5,0.3,1.57,63.32,50.69,392,,8.25,32.2,6.65,158.32,1.66
20885,74.25305556,19.47861111,6.7,0.22,1.07,316.6,42.51,224,,1.2,17,6.05,133,1.66
20886,75.23888889,19.47861111,7.92,0.84,0.57,399,17.9,103.04,,1.11,1.85,2.45,16.05,
20887,75.49305556,19.47861111,8.47,0.66,0.72,504,30.72,200.93,,0.87,2.02,1.72,4.87,
20888,75.20194444,19.47972222,7.57,0.81,0.69,132,5.25,305,6.34,0.82,1.03,0.53,0.47,0.09
20889,75.27027778,19.48,7.99,0.96,0.42,294,20.08,127.79,,0.83,1.67,2.49,18.8,
20890,74.49583333,19.48083333,8.04,2.71,0.39,122.8,6.72,451.36,3.3,0.2,0.9,1.13,1.98,1.94
20891,73.61444444,19.48111111,8.24,0.69,0.78,238,24.92,198.02,12.63,0.69,2.11,1.18,2.34,
20892,73.6275,19.48111111,8.11,0.96,0.45,251,24.45,133.28,13.08,0.29,1.26,2.1,2.34,
20893,73.88055556,19.48111111,6.9,0.1,0.56,140,26,901,6,0.67,15.3,2.05,61.9,1.2
20894,74.04305556,19.48111111,8.13,0.45,0.79,950,58.9,672,7.5,0.9,4.32,1.55,9.8,1.5
20895,75.34166667,19.48111111,7.88,0.99,0.48,336,30.72,166.77,,0.48,1.27,2.16,3.93,
20896,74.25361111,19.48194444,6.81,0.24,0.74,63.32,14.71,392,,2.55,26.7,5.05,99.2,1.33
20897,74.25361111,19.48222222,5.98,0.35,1.05,158.3,26.16,150,,10.9,37.84,7.95,177.4,1.33
20898,74.23638889,19.48277778,,0.15,0.12,158.3,35.97,224,,6.2,6.44,0.05,59.9,1.66
20899,75.01361111,19.48277778,7.78,0.56,0.28,140,8.77,220,8.39,0.34,0.58,0.45,0.41,0.1
20900,73.69277778,19.48305556,8.37,0.33,0.31,74,7.79,249,7.85,0.49,0.28,0.47,0.41,0.41
20901,74.23666667,19.48305556,6.82,0.17,0.06,189.96,31.06,784,,0.73,49.3,3.5,106.42,1.33
20902,75.3,19.48305556,7.75,0.87,0.69,483,22.26,124.99,,1.12,1.06,1.39,4.29,
20903,75.33277778,19.48305556,,0.27,0.45,315,38.22,131.04,,0.36,0.87,2.12,4.29,
20904,74.23611111,19.48333333,6.65,0.19,0.01,94.98,31.06,280,,4.95,8.2,4.7,60.45,1
20905,74.24277778,19.48333333,6.15,0.27,0.02,221.62,29.43,250,,1.35,45.84,7.1,227,1.66
20906,75.18333333,19.48333333,7.92,0.76,0.36,252,34.84,122.64,13.92,0.31,1.95,1.07,7.71,
20907,75.23333333,19.48333333,7.99,0.96,0.45,315,44.51,280.34,11.72,0.34,2.39,1.74,14.83,
20908,75.30388889,19.48333333,7.87,0.69,0.39,273,19.84,142.35,,1.18,0.87,2.27,5.22,
20909,75.31722222,19.48333333,8.15,0.71,0.69,483,20,137.31,,0.79,2.02,1.27,5.96,
20910,75.35,19.48333333,7.96,0.98,0.57,399,40.64,133.28,12.97,0.25,2.18,0.95,6.89,
20911,74.23611111,19.48361111,6.25,0.3,0.06,253.28,32.7,616,,1.44,26.5,5.9,81.3,1.66
20912,74.23722222,19.48361111,6.11,0.35,0.7,348.26,26.16,560,,4.7,17.84,5.08,87.12,1.33
20913,74.5725,19.48361111,8.3,0.26,0.62,153.6,6.88,415.52,1.18,0.13,1.53,1.83,2.58,1.37
20914,75.21666667,19.48361111,7.96,0.99,0.6,420,40.88,198.02,12.73,0.29,1.77,1.23,18.06,
20915,75.29583333,19.48361111,7.95,0.89,0.54,378,17.66,105.28,,0.72,1.67,2.53,15.03,
20916,75.33611111,19.48361111,7.99,1.03,0.78,546,17.42,236.43,,1.21,1.48,1.33,11.01,
20917,74.23722222,19.48388889,,0.14,1.21,443.24,65.4,840,,1.14,1.68,4.1,100.5,0.67
20918,74.23638889,19.48416667,6.05,0.34,0.99,221.62,24.52,448,,6.94,20.5,7.02,131.02,1.66
20919,73.53194444,19.48444444,7.3,0.13,0.9,225,40,818,3,1.3,0.2,19,14,2.9
20920,73.63388889,19.48444444,6.4,0.1,0.32,80,19,817,14,0.46,14,3,15,0.48
20921,74.25166667,19.48444444,6.22,0.29,0.98,284.95,31.06,672,,4.85,84.04,5.75,198.84,1.33
20922,74.68194444,19.48444444,6.9,0.18,0.52,0.07,11,812,11,0.6,11,2,58,0.51
20923,74.78388889,19.48444444,7.1,0.14,0.61,152.5,6,716,3,0.32,3,14,22,0.48
20924,75.30722222,19.48444444,7.69,0.63,0.51,357,16.93,121.52,,0.4,2.7,3.28,5.49,
20925,74.25166667,19.48472222,6.48,0.22,0.23,94.98,31.06,728,,1.65,18.5,4.85,180.25,1.33
20926,74.25444444,19.48472222,6.9,0.38,0.85,284.94,39.24,392,,5.1,16.74,3,218.4,1.33
20927,75.32833333,19.48472222,8.33,0.74,0.72,504,28.3,143.81,,1.08,1.68,1.21,5.89,
20928,74.24722222,19.485,6.32,0.24,0.4,63.32,47.42,616,,7.8,6.1,2.2,186.5,1.66
20929,74.24972222,19.485,6.27,0.25,0.33,221.62,52.32,336,,1.85,21.7,3.2,156.7,1.33
20930,74.92027778,19.485,8.12,0.8,0.69,166,3.2,220,10.24,0.2,0.65,0.28,0.14,0.16
20931,74.24694444,19.48527778,6.69,0.29,0.63,94.98,45.78,336,,2.35,16.54,4.8,135.15,1.33
20932,75.15305556,19.48527778,,0.34,0.21,101,8.48,197,6.12,0.08,1.99,0.29,0.67,0.47
20933,75.35583333,19.48527778,7.89,0.94,0.69,483,19.6,188.72,,0.91,1.36,1.45,4.04,
20934,75.30972222,19.48555556,7.89,0.59,0.63,441,15.97,164.19,,0.48,2.57,2.51,7.97,
20935,75.31694444,19.48555556,7.69,0.89,0.48,336,17.18,118.94,,0.47,2.52,2.63,9.92,
20936,75.52861111,19.48555556,8.34,0.4,0.69,132,6.14,298,8.09,0.12,0.92,0.43,0.6,0.12
20937,75.40861111,19.48583333,8.32,0.39,1.19,196,4.59,450,5.49,8,1.11,0.69,0.65,0.11
20938,75.26138889,19.48611111,7.81,0.99,0.6,420,17.66,136.53,,1.07,1.4,3.33,16.18,
20939,75.29083333,19.48611111,7.87,0.84,0.39,273,19.6,100.24,,0.87,1.5,3.57,17.61,
20940,75.29444444,19.48611111,7.97,0.85,0.51,357,17.9,143.81,,0.84,1.59,3.72,25.07,
20941,75.34166667,19.48611111,8.01,1,0.48,336,16.69,211.57,,1,1.36,1.44,9.13,
20942,74.24722222,19.48638889,6.6,0.24,0.75,63.32,13.08,280,,0.05,25.7,2,303.95,1
20943,75.295,19.48666667,7.96,0.67,0.48,336,26.13,111.89,,0.56,2.05,2.52,14.06,
20944,75.72638889,19.48666667,7.9,0.81,0.78,546,9.19,186.37,,0.26,1.89,1.06,6.56,
20945,75.73694444,19.48666667,7.84,0.92,0.57,399,7.26,247.86,,0.54,1.44,1.26,5.42,
20946,75.7575,19.48666667,7.96,0.9,0.48,336,8.47,197.23,,0.22,1.55,1.73,5.75,
20947,76.13388889,19.48666667,7.9,0.92,0.54,378,8.71,161.62,,0.13,1.8,0.97,5.28,
20948,75.17055556,19.48694444,7.76,0.51,0.42,294,12.82,144.82,,0.47,2.1,2.52,11,
20949,75.25583333,19.48694444,8.69,0.47,0.78,546,31.45,186.03,,0.99,0.69,1.43,9.19,
20950,75.28416667,19.48694444,7.92,0.96,0.48,336,16.69,106.06,,0.81,1.42,3.21,17.22,
20951,75.30388889,19.48694444,7.61,0.68,0.45,315,20.56,121.97,,0.4,2.38,3.18,8.68,
20952,75.30805556,19.48694444,7.79,0.63,0.57,399,18.87,96.54,,0.58,1.67,2.63,8.87,
20953,75.32361111,19.48694444,7.98,0.85,0.69,483,18.63,86.46,,0.39,2.8,2.51,11.39,
20954,75.32388889,19.48694444,7.79,0.69,0.6,420,16.45,111.66,,0.35,2.57,2.92,5.24,
20955,75.41888889,19.48694444,8.27,0.53,0.78,546,22.98,170.69,,0.72,2.59,1.5,5.63,
20956,75.43555556,19.48694444,8.01,0.31,0.45,315,16.45,163.07,,1.01,1.15,1.03,1.39,
20957,75.70416667,19.48694444,7.85,0.92,0.69,483,10.64,176.96,,0.39,1.44,1.47,7.19,
20958,75.74083333,19.48694444,7.84,0.99,0.96,672,17.9,132.94,,0.24,1.12,2.15,7.72,
20959,75.75972222,19.48694444,7.94,0.86,0.63,441,5.81,198.02,,0.22,1.64,1.46,4.91,
20960,74.66833333,19.48722222,8.38,0.86,0.15,226,19.35,16.91,13.41,0.36,4.57,2.27,6.83,
20961,74.74972222,19.48722222,7.2,0.15,0.46,115,18,728,10,0.64,4,13.1,14,12
20962,75.33916667,19.48722222,8.18,0.96,0.75,525,45.48,201.49,,0.86,1.5,1.69,3.3,
20963,74.25,19.4875,6.74,0.47,1.65,538.22,29.43,1904,,5.8,11.8,3.9,384.48,2
20964,74.25166667,19.4875,6.64,0.39,0.45,189.96,39.24,392,,7,18.9,4.1,150.9,1.33
20965,75.29138889,19.4875,7.92,0.9,0.42,294,15,117.6,,1.07,1.18,3.42,16.66,
20966,75.31944444,19.4875,7.99,0.58,0.72,504,15.97,169.9,,0.53,0.36,2,5.03,
20967,75.32083333,19.4875,7.87,0.53,0.57,399,18.87,110.54,,0.63,3.07,2.49,8.34,
20968,75.32138889,19.4875,7.75,0.79,0.51,357,19.11,100.02,,0.44,2.47,2.49,12.2,
20969,75.43472222,19.4875,8.33,0.69,0.57,399,37.5,133.62,,1.4,2.02,1.59,5.76,
20970,75.67777778,19.4875,7.59,0.9,0.42,294,12.34,241.47,,0.38,1.22,1.39,6.41,
20971,76.25166667,19.48777778,8.39,0.66,0.48,336,25.4,200.7,,1.27,1.89,1.55,6.79,
20972,75.3025,19.48888889,7.97,0.55,0.63,441,17.42,105.39,,0.34,3.02,2.15,9.83,
20973,75.30833333,19.48888889,7.69,0.99,0.42,294,19.6,145.82,,0.43,1.77,3.34,13.84,
20974,75.32861111,19.48888889,7.82,0.89,0.51,357,16.45,98.34,,0.6,1.87,2.63,11.02,
20975,74.39555556,19.48916667,8.79,0.36,0.74,200.7,18.96,370.72,3.61,0.35,1.34,1.2,2.94,1.23
20976,75.34722222,19.48916667,7.91,0.97,0.57,399,18.39,232.18,,0.73,1.61,1.78,10.33,
20977,75.41638889,19.48916667,8.35,1.72,0.35,98.17,3.2,140,7.24,0.1,0.69,0.18,0.31,0.11
20978,73.875,19.48944444,6.8,0.06,0.64,160,26,697,20,0.31,10.5,1.5,44.8,0.78
20979,73.87611111,19.48944444,7.2,0.09,0.85,212,29,612,4,0.28,8.14,1.06,38.3,3.2
