,latitudes,longitudes,values,variance
106,17.94,74.91,0.3247640928700772,0.006573855222929274
107,17.94,74.92,0.33568693436027586,0.0066593406466141656
108,17.94,74.93,0.34599106263438845,0.006768369294440523
109,17.94,74.94,0.353059459524255,0.006889536314295636
110,17.94,74.95,0.35686263507351823,0.007008377574492555
111,17.94,74.96,0.3582579539900499,0.007117344812086298
112,17.94,74.97,0.35802860239878614,0.007217120615120445
113,17.94,74.98,0.356537741000364,0.007312512097175577
114,17.94,74.99,0.35382917388532736,0.007406492826967665
115,17.94,75.0,0.3501740350887365,0.007497841686297112
116,17.94,75.01,0.3458254068945204,0.00758343897344798
117,17.94,75.27,0.36677401567091167,0.008638316645400924
118,17.94,75.28,0.3679806644231096,0.008612484062331961
119,17.94,75.29,0.36924911851360936,0.008577215158857775
120,17.94,75.3,0.3707285505642207,0.008532193211193985
121,17.94,75.31,0.3724334890070264,0.008477103431215265
122,17.94,75.32,0.37434655761931457,0.008411710821718004
123,17.94,75.33,0.3767695871802893,0.008336111010421463
124,17.94,75.34,0.37940842773419475,0.008251507862774555
125,17.94,75.35,0.38180807142994894,0.008163037865703974
126,17.94,75.36,0.38368603897660086,0.008091713480085002
127,17.94,75.37,0.3835377727108182,0.008087801644076907
128,17.94,75.38,0.38164255371588657,0.008141040241699735
129,17.94,75.39,0.37959743732041057,0.00820357231203241
130,17.95,73.4,0.5335069892211279,0.007654064453353469
131,17.95,73.41,0.5306908577934639,0.007587608861841757
132,17.95,73.42,0.5262110960896342,0.007548582054300099
133,17.95,73.43,0.5202430289118977,0.007531951851966414
134,17.95,73.44,0.5132728136544478,0.007532073357981383
135,17.95,73.45,0.5054449331960075,0.007544349922665496
136,17.95,73.46,0.4967123132869852,0.007566299078738464
137,17.95,73.47,0.48720534247794933,0.007597836187181816
138,17.95,73.48,0.47718855383565045,0.0076407519983229776
139,17.95,73.49,0.4669959577389938,0.0076974348074970375
140,17.95,73.5,0.45699946958530213,0.0077692627787006455
141,17.95,73.51,0.4470831695773535,0.00785548197587376
142,17.95,73.52,0.43733655073395306,0.007953114856116389
143,17.95,73.53,0.4279788053650077,0.008057885473464031
144,17.95,74.6,0.24379951197023,0.007724274238077313
145,17.95,74.61,0.24521021834637455,0.007747009972926517
146,17.95,74.62,0.24673151529204057,0.007770628093372377
147,17.95,74.63,0.24870843115301614,0.007796327900995128
148,17.95,74.64,0.25139416182180024,0.00782672207387176
149,17.95,74.65,0.25489729611023026,0.007862669360753995
150,17.95,74.66,0.25921409079613017,0.007901202238052586
151,17.95,74.67,0.2642042743558635,0.007936780957354528
152,17.95,74.68,0.2697278850642586,0.007963841780729789
153,17.95,74.69,0.27567046637031173,0.007978201215699584
154,17.95,74.7,0.2819810107197703,0.007977249268270828
155,17.95,74.83,0.3504601761213913,0.006560652035345164
156,17.95,74.84,0.35362385559685366,0.006320483859574188
157,17.95,74.85,0.3602372702555655,0.006135446637413763
158,17.95,74.86,0.34195931570041543,0.0061388648204751045
159,17.95,74.87,0.3197464971420497,0.00616164045995717
160,17.95,74.88,0.3053644028900102,0.006201623181192249
161,17.95,74.89,0.30307171447681364,0.006267155161853006
162,17.95,74.9,0.30854399516141606,0.006315168122089423
163,17.95,74.91,0.3195128019787026,0.006368893051383091
164,17.95,74.92,0.3362719085555618,0.006451494274784943
165,17.95,74.93,0.3508985647359689,0.006577346236759443
166,17.95,74.94,0.35834472529782413,0.006716677941535445
167,17.95,74.95,0.3609727465280301,0.006843908415535136
168,17.95,74.96,0.3611684816144315,0.0069504556248396986
169,17.95,74.97,0.36001627337797876,0.007042568928373133
170,17.95,74.98,0.357878392361658,0.007133682309024939
171,17.95,74.99,0.35456211575536356,0.007230025690586869
172,17.95,75.0,0.35017147199332727,0.007326573782804476
173,17.95,75.01,0.34508571990495035,0.007417057201927516
174,17.95,75.02,0.33976802945188234,0.007497846781755168
175,17.95,75.03,0.33462728391549285,0.007567026835183614
176,17.95,75.04,0.3298273687215045,0.007623217472675275
177,17.95,75.05,0.32547194114342864,0.00766516054849952
178,17.95,75.18,0.3507376584309049,0.008357726523918313
179,17.95,75.19,0.35387341662718147,0.0083965428816595
180,17.95,75.2,0.35635501817654924,0.008431017987525267
181,17.95,75.21,0.35828395636059274,0.008460909425254627
182,17.95,75.22,0.3596495621791753,0.008485599200844459
183,17.95,75.23,0.3605744894482885,0.008504265837724545
184,17.95,75.24,0.36144240969693076,0.008516073857386106
185,17.95,75.25,0.3621014632314726,0.008520296544701078
186,17.95,75.26,0.3626892815855126,0.008516375340215819
187,17.95,75.27,0.3633555584134336,0.008503966046370878
188,17.95,75.28,0.36415564266519757,0.008482880949729177
189,17.95,75.29,0.36500471312703947,0.008453070136566787
190,17.95,75.3,0.36596633500523285,0.008414560408760825
191,17.95,75.31,0.36725783754623537,0.00836747796468432
192,17.95,75.32,0.3688132120114956,0.008312247590287291
193,17.95,75.33,0.3705906641725081,0.008250081389924124
194,17.95,75.34,0.3725858634166958,0.008184142969554685
195,17.95,75.35,0.3744381927712549,0.008121963461635417
196,17.95,75.36,0.375633428031009,0.008078331126301326
197,17.95,75.37,0.3758167376655422,0.008069174805231024
198,17.95,75.38,0.3749201253326731,0.00809184949604838
199,17.95,75.39,0.37356939758744573,0.008128845284688685
200,17.95,75.4,0.37241030823117816,0.008166687831111206
201,17.95,75.41,0.3716043334481646,0.008198700140175848
202,17.95,75.42,0.37120005642220183,0.008221765555147692
203,17.96,73.4,0.5054213933650429,0.007789543458289481
204,17.96,73.41,0.5022965153208343,0.007720162133935829
205,17.96,73.42,0.4978398588904555,0.007673102715100861
206,17.96,73.43,0.49227701635627685,0.0076448185962027316
207,17.96,73.44,0.4856044083330866,0.007631283729282524
208,17.96,73.45,0.4778873989679059,0.00762903467843673
209,17.96,73.46,0.46926847601143795,0.007635989036996446
210,17.96,73.47,0.45993795366483564,0.007651914839954002
211,17.96,73.48,0.45017088118968646,0.007678459085399406
212,17.96,73.49,0.440568955570644,0.00771856953835244
213,17.96,73.5,0.431263948710533,0.007774982548200518
214,17.96,73.51,0.4221700471071013,0.007848135367823769
215,17.96,73.52,0.4135561225467475,0.007935092201435142
216,17.96,73.53,0.4054075551887386,0.008030676887584793
217,17.96,73.54,0.397311346886663,0.008129395827074977
218,17.96,74.59,0.24144731895068858,0.007560892011025246
219,17.96,74.6,0.2429280246538767,0.007606597967468484
220,17.96,74.61,0.24414985336581846,0.007653993191450925
221,17.96,74.62,0.2455605586131305,0.007699688458891708
222,17.96,74.63,0.24742830771336505,0.00774289483083907
223,17.96,74.64,0.2500005527885127,0.007784224443762507
224,17.96,74.65,0.25335623662933066,0.007823781690953449
225,17.96,74.66,0.25750371306822706,0.007859983577620726
